Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"ZM447439","1050","AURKA, AURKB","Mitosis","KDR_mut","3","57",".75494877832045726","2.1944507557733015","3.4843064913825983","","",".055422996839027232","-1.2898557356092968",".68802811049738122","1.7339075627420948",".20756886277214839","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","KRAS_mut","19","41",".29201785877310316","3.762232430212689","3.2611318561484617","","",".29634886785811038",".50110057406422737","1.6932708259255227","1.7261202613823368",".29706721837269318","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","MGA_mut","3","57",".0052156241731174911","3.411230467846035","3.4202654539050861","","",".9934896952009733","-.0090349860590510644","1.6733999618875115","1.7343587048411986",".99300494382773885","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","NF1_mut","3","57",".48083003098831695","2.6329787066903152","3.4612260729132824","","",".45296699741840002","-.82824736622296724","1.5431539356884358","1.7285989572790945",".42026294035095846","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","RB1_mut","3","57",".0090387064483895673","3.4346884829540962","3.4190308215309777","","",".98940563361393452",".01565766142311853","1.7855323460306551","1.7303582609961301",".98787784693777259","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","RBM10_mut","3","57",".26944855676920643","3.862450641808763","3.3965170236965214","","",".52709509031372537",".46593361811224154","1.0375468581112399","1.7488621240165132",".65089258434952324","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","SMARCA4_mut","13","47",".059087996591308763","3.4999693822128899","3.3976429852629884","","",".83460959938446844",".10232639694990153","1.4704092949919403","1.7936900608918822",".85109771297626446","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","STK11_mut","11","49",".159966592844589","3.1939550841006739","3.4705166602249107","","",".59386705395609418","-.27656157612423682","1.4629103079964645","1.7792824302655137",".6334177907129116","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","SVEP1_mut","3","57",".14478453527997662","3.6579599344178946","3.4072796925065671","","",".82706248116877346",".25068024191132743","1.7246379309794082","1.7316431421536189",".8077647572546387","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","TP53_mut","49","11",".52719847773173423","3.2558737453799793","4.1500917047735504","","",".073721013955914488","-.89421795939357107","1.7636979541378064","1.3249606261948019",".11951572102990908","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","U2AF1_mut","3","57",".21310309461455385","3.770122325844016","3.4013764087472977","","",".88251060357414124",".36874591709671822","3.8078057318791334","1.6072518718938542",".72033369764560773","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD1","37","23",".22213790184612231","3.5664414404327229","3.1839343034833605","","",".38369711024427766",".38250713694936245","1.8450610130329308","1.4987962019904335",".40625766357456072","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD2","5","55","1.1040654390667668","5.0942086510599758","3.267595982196875","","",".0047255689996777784","1.8266126688631008",".87290209956550069","1.6980849052700935",".021466568189401698","","","71.128086644205496","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD3","9","51",".16650432744598662","3.1750915130001829","3.4629999737083601","","",".6309403161247219","-.28790846070817722","1.5891010722764902","1.7505011740629397",".64685919402911507","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD5","4","56",".33322269642102081","3.956655545096349","3.3814678588525466","","",".40590977398300854",".57518768624380234","1.150358312245606","1.7521086623853988",".52221232066678891","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD6","5","55",".45041560659924273","4.1293795813224516","3.3553077158093774","","",".25732189591407845",".77407186551307428","1.2644487822992618","1.7475229891282691",".33890787133458677","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD7","4","56","1.1246844744526134","5.1684190445997844","3.2949133231737302","","",".17640424947859998","1.8735057214260542","2.1324917438124142","1.636526935145638",".033870517449621662","","","71.128086644205496","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD9","3","57",".54611271988958066","2.5276013830684882","3.4667722478407463","","",".5418080602788119","-.93917086477225808","2.2214310519496152","1.6990829605290998",".36037683127177433","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD10","8","52",".043047923648888334","3.484435302379322","3.4098719203287198","","",".87832776197150952",".0745633820506022","1.1521812009114902","1.7971523018115216",".91014416099177176","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD11","10","50",".10149787556111442","3.5662254849405812","3.3905313485344437","","",".68323735469387603",".17569413640613751","1.0659098968926721","1.827042117075006",".77056856388171879","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD12","4","56",".49361102233561599","2.6279253628302266","3.4763771575858411","","",".10425934165648877","-.8484517947556145",".74611585391464796","1.7565006074928851",".34416980038046829","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD13","6","54",".13610226649490334","3.6318231343734517","3.3962571012942098","","",".62608938777958167",".23556603307924195",".97826495942983105","1.7854977060589567",".75293068148871489","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD14","7","53",".16463829210078262","3.1682486175526248","3.4530392821369742","","",".68895501687528959","-.28479066458434943","1.6999067113623088","1.7332116331014118",".68375805405155976","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD15","7","53",".023335744337432046","3.3841065570019393","3.424529742964423","","",".95050461342734893","-.040423185962483732","1.5449130570444813","1.7525702672668393",".9539262759046151","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD16","7","53",".025866313352438934","3.3802346740010174","3.4250411237381297","","",".94960466963001022","-.044806449737112342","1.7028992387613515","1.735584391679043",".94893662239418441","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD17","4","56",".049994306583364338","3.5006383635697977","3.4140405146758721","","",".91921773909972382",".086597848893925633","1.5231313538757836","1.7428346280415545",".92337852014361377","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD18","6","54",".088997228954752247","3.5585149658942217","3.4044024533474575","","",".83317892926213433",".15411251254676417","1.6192756356451059","1.7418828056035676",".8368819029304907","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD19","6","54",".037417452330608898","3.4781461129719751","3.4133323258943737","","",".9269152236878766",".064813787077601326","1.5597449362433904","1.7475701096523992",".93101051159911852","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD21","7","53",".59152103107804777","4.3085310094718947","3.3024359473551841","","",".27748153692480632","1.0060950621167106","2.1788133120963007","1.6367561183533932",".14672447475361211","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD22","6","54",".25775181443617801","3.8204282542249195","3.3753009768662685","","",".52032577615728037",".44512727735865099","1.4970827266355209","1.7470867602416631",".55153119799383743","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD23","3","57",".52187559101892678","4.2729634935476453","3.3749110841313175","","",".47330701307850448",".8980524094163278","1.7662574786286644","1.7191719530683638",".38193937101142594","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD25","4","56",".5613608516524321","2.5212686582545301","3.4839954936269626","","",".38065841506553277","-.96272683537243253","1.8570078785830497","1.7069011025802832",".28256377269795968","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD27","14","46",".015336558267500482","3.4401816173621662","3.4136147746316889","","",".95843887559390906",".026566842730477269","1.6166583502940046","1.764241125067445",".96009957142152946","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD28","12","48",".067128811475722444","3.5128084757579052","3.3965650118131911","","",".81541551143674962",".11624346394471408","1.4480272192669259","1.7915549085794118",".835964616563319","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD29","10","50",".084472771748526715","3.5416942735251515","3.3954375908175298","","",".8321292352957419",".14625668270762171","1.9973080761846314","1.6779929679909877",".80820603783926837","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD30","7","53",".19449009848532556","3.7168227574564163","3.3805860938477941","","",".45087276924664776",".33623666360862225",".93913912941094546","1.7977433659534368",".63047287882227654","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD31","4","56",".91234998406499412","4.8569112700442041","3.3171638784991293","","",".012140752472331498","1.5397473915450748",".72618674947395268","1.7247696213590136",".083197658205457853","","","87.35754111573074","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD32","3","57",".14752555069625869","3.1771637367247245","3.4325847555430498","","",".62116616344809916","-.25542101881832524",".71123730352786074","1.756879962556098",".80420056599240686","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD34","18","42",".024704891300522495","3.4497690054335668","3.4069757185315193","","",".92616126253185183",".042793286902047534","1.5467532638087391","1.8034798606569016",".93042223052343409","","","99.300494382773891","LUAD","GDSC2"
"ZM447439","1050","AURKA, AURKB","Mitosis","cnaLUAD35","5","55",".83243590005464929","4.7068983820228567","3.3028060066547944","","",".23634507531509122","1.4040923753680623","2.2371457434982127","1.6386170820617714",".079961274079118169","","","87.35754111573074","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","ARID1A_mut","4","58",".44844441074337382","2.9751494441123922","2.2523764520363523","","",".21698908519545601",".72277299207603996",".90999649872712285","1.6403725512442902",".38913826588821143","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","EGFR_mut","6","56",".059502681759957259","2.2118578003744065","2.3083443784341351","","",".79526642300434291","-.0964865780597286",".70187978283028418","1.6803803820499073",".89029386970200819","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","KDR_mut","3","59",".12395751798043651","2.4902450109774095","2.2892829993495898","","",".65535659016415693",".20096201162781968",".61541204930358373","1.6449671012935252",".83481276257054249","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","KRAS_mut","21","41",".047792923066260283","2.2477632314798384","2.3252537593532048","","",".86978958641233994","-.07749052787336641","1.8698551309221174","1.4815986117865283",".85924266856178089","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","MGA_mut","3","59",".077939568458821454","2.4192764277068464","2.292891571380296","","",".9290719316362881",".12638485632655039","2.1604323483770651","1.5997596504766478",".89567105695291627","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","NF1_mut","3","59",".38778831240236689","2.8953644066769377","2.2686837080428339","","",".33645806120702637",".62668069863410381",".86245792455727555","1.635843590371693",".51483206063075593","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","RB1_mut","3","59",".77553689443424312","3.4791525286970582","2.2389995662452002","","",".36178009937685679","1.2401529624518579","1.8334888996656455","1.5903907832872395",".19506559601586429","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","RBM10_mut","3","59",".90144028147167166","3.6640916275525548","2.2295958832525478","","",".35962648709724815","1.434495744300007","2.1088701991929271","1.5704526012362947",".13298785532968874","","","42.813463653979007","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","SMARCA4_mut","13","49",".20193883236951965","2.5569435718891862","2.2305748073469096","","",".52531196497783439",".32636876454227659","1.6165401879706134","1.616085374737384",".5199181878505218","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","STK11_mut","11","51",".36947393204567047","1.8110998826562044","2.4042418291243091","","",".36175675390807893","-.5931419464681047","1.9552157854919008","1.5258038120331752",".27083105926873691","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","SVEP1_mut","3","59",".68059769720936192","1.260004330327841","2.3518376102300755","","",".22707473560485966","-1.0918332799022346","1.1212332891905312","1.6183130313348988",".2547249162120801","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","TP53_mut","51","11",".1185881688779509","2.2649204909605851","2.4570442686880143","","",".69878454340394069","-.19212377772742917","1.6566318741573403","1.4233932267000338",".72255322603407035","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","U2AF1_mut","3","59",".48037685876358804","1.5616615995582765","2.3364991050149686","","",".71641377977069509","-.77483750545669206","3.2005381869074387","1.5291144222617068",".42019650271259401","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD1","38","24",".11553508087706292","2.2265927627558253","2.4136627920765261","","",".66094830078930022","-.18707002932070083","1.6080950063204673","1.6368087945701384",".65927690822219587","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD2","5","57",".68315006848763637","3.299860679714798","2.2112127823856844","","",".017618060935178662","1.0886478973291136",".68269662739558212","1.6393800323818299",".14822869002343853","","","42.813463653979007","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD3","11","51",".03328410837737892","2.3434065550681762","2.2894305860550599","","",".90488245668463962",".053975969013116298","1.2536284691339306","1.6856673815055547",".92058254321128152","","","44.906465522501549","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD5","4","58",".86345676204957533","3.5795897902265734","2.2106909109250297","","",".019245980472472855","1.3688988793015437",".71671697023412717","1.618223673353876",".10007366940087435","","","42.813463653979007","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD6","5","57",".37641915012191229","2.8572330913900119","2.2500397638176834","","",".31694430780961408",".60719332757232847","1.1359611292047302","1.6418605758070961",".42282769696973344","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD7","4","58",".5896605481435393","3.1840813519290285","2.2379673549455497","","",".34848138190033223",".94611399698347887","1.6897781721384579","1.5998922945748388",".25855056350431826","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD9","3","59","1.1738841636293673",".54393423484054937","2.3882479540684125","","",".39622374577396274","-1.8443137192278631","2.9819181410407833","1.4989740474178506",".051901745850221802","","","42.813463653979007","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD10","9","53",".081850066370985269","2.4124339958364214","2.2797457741892493","","",".77078155606392107",".13268822164717209","1.1480377007048554","1.6821263597252774",".82117253612700103","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD11","10","52",".14348992740064431","2.493905601848394","2.261526461078347","","",".61016294594271792",".23237914077004707","1.206478907992913","1.6818681553308774",".67921899452368772","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD12","5","57",".21999354753345515","1.9715989990924645","2.3277269648964154","","",".53904854164823668","-.3561279658039509","1.1164288153652022","1.6488485278144489",".63887443995633464","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD13","6","56",".089520325018318955","2.1679196546160613","2.3130520369082435","","",".65096942867854146","-.14513238229218217",".54190167585804661","1.6854106262135953",".83562334340581512","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD14","7","55",".39658423949025029","1.7330282724540673","2.3710406197705369","","",".42486751817283142","-.63801234731646961","1.9130799728624603","1.5713226994391323",".32699541249869923","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD15","7","55",".31817499700164981","2.7543865568085906","2.2410495653981428","","",".27126216965471578",".51333699141044775","1.0088330134683015","1.6670728640900654",".4309791592621578","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD16","7","55",".58539464063674096","3.1266661997628225","2.1936685199312409","","",".08738476162630017",".93299767983158155","1.1546455700326013","1.6353234117842572",".14984712278892648","","","42.813463653979007","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD17","5","57",".0268313550365421","2.2590020306026775","2.3025161726586774","","",".92413475582476523","-.043514142055999905",".85408974171632557","1.6630938789321581",".95431682224624537","","","45.443658202202172","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD18","7","55",".22722738692243311","2.6250494547441678","2.2575106511154335","","",".52505621760363597",".36753880362873437","1.3445399763465542","1.6450282656059447",".57334727372317529","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD19","6","56",".22014102575195743","1.9772346400231682","2.3334825741860534","","",".54719398722728263","-.35624793416288525","1.2695840238701919","1.646312290754159",".61019837103122931","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD21","7","55",".24467107945457423","2.6499302862817076","2.2543439998288375","","",".3936546005372803",".39558628645287008","1.0156786992996556","1.670299200130934",".54436180407967383","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD22","7","55",".35529056792845082","2.8068575733502148","2.2343714360201181","","",".21449751451242566",".57248613733009668",".98422989222094659","1.6664917583360237",".3794988922571948","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD23","4","58",".2700411739835315","1.8902353106918035","2.3271981164101865","","",".35377968117984615","-.43696280571838297",".74385980763116999","1.6513762297656431",".60333625617254838","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD25","4","58",".16458027017473384","2.5484936446928499","2.2818009899273557","","",".80127126787516134",".2666926547654942","1.9099820110850183","1.6037548712001719",".7513132929595906","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD27","15","47",".5477755289547136","1.6439204498753501","2.5080771329027178","","",".12999283521608901","-.8641566830273677","1.9516104914031849","1.4446415309195939",".069658211478472898","","","42.813463653979007","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD28","12","50",".10800457360420099","2.4401346110256967","2.2651363332449925","","",".73980749139300783",".1749982777807042","1.6097905398833841","1.6226325581420871",".73805313405267658","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD29","10","52",".090982818825637593","2.4226927320056491","2.2752212437404138","","",".71011490347952644",".14747148826523526",".98528890104730404","1.7086652390378798",".79307523838921723","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD30","7","55",".1891099481933961","2.02743624850963","2.3335705137271017","","",".55834232139800477","-.30613426521747167","1.1953980888257683","1.6592061454959945",".63917313618135951","","","44.783552847645822","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD31","4","58",".43727813777803953","2.9585143921198225","2.253523697001357","","",".19819255788822673",".70499069511846546",".83969128492060019","1.6428521428476266",".40098365437257966","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD32","3","59",".52087954396890968","3.0977592763175097","2.2583924434848384","","",".26875553434474087",".83936683283267133",".971932085075638","1.6290217527574264",".38232099990766188","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD34","19","43",".36007546296325671","2.6983748965762695","2.1225420688281136","","",".16431334549738505",".57583282774815592","1.3739245030344556","1.6865609078323465",".19616615825791567","","","43.097915926215791","LUAD","GDSC2"
"Alisertib","1051","AURKA","Mitosis","cnaLUAD35","5","57",".69049558018299551","3.3102449745395361","2.2103018793308822","","",".20440785497771399","1.099943095208654","1.6031680288244756","1.5922458242274669",".14399110264630585","","","42.813463653979007","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","ARID1A_mut","4","58",".058064051598035543","4.3715021180526534","4.4652214284717235","","",".91745913520791622","-.093719310419070112","1.6270029053952808","1.6133840306346316",".91094495077437854","","","97.436840540925388","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","EGFR_mut","6","56",".43648325869025711","5.0901707740997226","4.3915683335530753","","",".27412033070812392",".69860244054664733","1.3348495019161146","1.622521789545418",".31365626396468943","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","KDR_mut","3","59",".63681979379244702","3.4902411163976907","4.5084428470233471","","",".090135991193763185","-1.0182017306256563",".65737374703764728","1.6216304515608435",".28624034495723233","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","KRAS_mut","21","41",".22407417460322385","4.2213582640069074","4.5809836043762315","","",".4475454770363787","-.35962534036932414","1.8752995052153392","1.4509888990145119",".40701840661502497","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","MGA_mut","3","59",".15060112394608152","4.6903930664334608","4.4474181715977998","","",".87434992843006454",".24297489483566093","2.3350552014071848","1.5826224065441152",".80001053363600594","","","97.023675289836632","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","NF1_mut","3","59",".019095491923000415","4.4885079081374917","4.4576835186297981","","",".95308945126233624",".030824389507693617",".75183633409958173","1.6358721780782821",".97436840540925385","","","97.436840540925388","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","RB1_mut","3","59",".28679837613790665","4.019475262225602","4.4815326362185379","","",".62327480752854048","-.46205737399293589","1.3720802660950453","1.6187001575593301",".62973709196914274","","","97.023675289836632","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","RBM10_mut","3","59",".90320140419122352","5.820441724830915","4.3899580703233525","","",".47525530892512408","1.4304836545075625","2.8384011423423687","1.5221971884483714",".13224610043946017","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","SMARCA4_mut","13","49",".066619412086798585","4.5441336753895794","4.4366349702756338","","",".83413407672742645",".10749870511394555","1.6259481071973529","1.6105286684404265",".83163150248431394","","","97.023675289836632","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","STK11_mut","11","51",".88064695498259082","3.3527305192381576","4.6978199139598198","","",".008915045472168457","-1.3450893947216622","1.3203970044583935","1.5655051756562162",".010302193000617375","","","43.269210602592977","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","SVEP1_mut","3","59",".25491757121464959","4.0681926952173137","4.4790554786087906","","",".58397053957715817","-.41086278339147686","1.0761736455410873","1.6270743787712048",".66821857213340752","","","97.023675289836632","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","TP53_mut","51","11",".35660453090326411","4.3580100124774344","4.9282127897474046","","",".37226503151573198","-.57020277726997026","1.5269785488428744","1.9188708193826434",".28770773779826014","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","U2AF1_mut","3","59",".20687996004977893","4.7766462649343078","4.4430324157418237","","",".84412760396231712",".33361384919248405","2.5766097089630162","1.5688243240849502",".72790042346739492","","","97.023675289836632","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD1","38","24",".27641786096810406","4.288046230810842","4.7301289396982744","","",".29364782584919485","-.4420827088874324","1.6026672218558127","1.5939404326432214",".29332505378560347","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD2","5","57",".7173062362079542","5.5033174479810372","4.3675835804151824","","",".026022581397678716","1.1357338675658548",".78260936617689492","1.6255026167948263",".12932774235818287","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD3","11","51",".27546254523666591","4.0954797056076808","4.5376191090565898","","",".38899271832857441","-.44213940344890901","1.4719931430084616","1.6303941683297225",".41061142115403271","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD5","4","58",".52025458137919456","5.2382598159294744","4.4054450355147017","","",".34391107171630791",".83281478041477275","1.4656570299249276","1.6075804787337946",".31827199519093019","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD6","5","57",".019030240890724952","4.4874165907922272","4.4566976906949023","","",".95594506371173416",".030718900097324919","1.0863343984141345","1.6454532170699041",".96759000486315205","","","97.436840540925388","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD7","4","58",".34622639335163852","4.9800656405106611","4.4232515303711715","","",".61920014630194387",".55681411013948967","1.9907484863160685","1.5855506767807619",".50559087267904057","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD9","3","59",".52468303878511435","3.6584214330180447","4.4998913055002783","","",".38675514880244349","-.84146987248223359","1.3245358315740454","1.6125345185736484",".37887776827436892","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD10","9","53",".11181794467475585","4.6133504716600804","4.4329942845024499","","",".76448366680571933",".18035618715763047","1.6312130745037132","1.6101160519768472",".75751998223818751","","","97.023675289836632","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD11","10","52",".23453057391803103","4.7754867548423316","4.3983458418297552","","",".4067662639205244",".37714091301257646","1.1944145950130243","1.6704652556290427",".49961545980448319","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD12","5","57",".063026527665583157","4.3656542946449868","4.4673785938657131","","",".88011709405688188","-.10172429922072634","1.3506778785304865","1.6311742598070855",".89296184691029412","","","97.436840540925388","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD13","6","56",".094946078985984686","4.5975520609222924","4.4443489099649431","","",".66084539480175342",".15320315095734927",".63375672941122785","1.6744622089976671",".82581969413470957","","","97.023675289836632","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD14","7","55",".4132430653517617","3.872578225100761","4.5338327954157309","","",".33098117587724268","-.66125457031496992","1.585644496915819","1.6017634966417227",".30725152253438626","","","84.939266610078818","LUAD","GDSC2"
"RO-3306","1052","CDK1","Cell cycle","cnaLUAD15","7","55",".5850561193446947","5.2825099733134833","4.3543869365522951","","",".22363420557152225",".92812303676118812","1.7591487076703938","1.5660106289592572",".15007879130515445","","","84.939266610078818","LUAD","GDSC2"
